,X,Y,method,alternative,n,r,CI95%,p-unc,BF10,power
1991,2.a.1,3.3.3,pearson,two-sided,9,-0.8834939826089359,[-0.98 -0.53],0.0015831062020176389,27.738,0.9422269534057824
1992,2.a.1,2.5.1,pearson,two-sided,9,-0.7165175790280245,[-0.94 -0.1 ],0.029868173963819543,3.156,0.6351262269258905
1993,2.a.1,1.4.1,pearson,two-sided,9,-0.9100940279259384,[-0.98 -0.62],0.0006564655792909191,53.291,0.9720889481443195
1994,2.a.1,3.3.2,pearson,two-sided,9,0.9054285528448565,[0.61 0.98],0.0007799650541179457,46.902,0.9676083920653554
1995,2.a.1,16.3.2,pearson,two-sided,9,0.9063919816167322,[0.61 0.98],0.0007532369972765536,48.129,0.9685613808789395
1996,2.a.1,2.5.2,pearson,two-sided,9,0.8272873704791519,[0.36 0.96],0.005927916752398415,10.4,0.8521900991142443
1997,2.a.1,15.2.1,pearson,two-sided,9,-0.963994230912151,[-0.99 -0.83],2.815384531109863e-05,540.437,0.9989492554527549
1998,6.4.2,6.6.1,pearson,two-sided,9,-0.936942647933732,[-0.99 -0.72],0.00019484183744760062,130.744,0.991059392182975
1999,6.4.2,3.8.1,pearson,two-sided,9,-0.9769440004676235,[-1.   -0.89],5.991085171184633e-06,1667.49,0.9998590925520932
2000,6.4.2,10.5.1,pearson,two-sided,9,0.9644026836643751,[0.84 0.99],2.706266130060858e-05,556.267,0.9989985153825404
2001,6.4.2,6.4.1,pearson,two-sided,9,-0.9374551347430418,[-0.99 -0.72],0.0001894520624613342,133.475,0.9913075731327777
2002,6.4.2,10.7.3,pearson,two-sided,9,-0.21878279839233078,[-0.77  0.52],0.5716968224783812,0.469,0.08742237200031541
2003,6.4.2,11.1.1,pearson,two-sided,9,0.9842305181776714,[0.92 1.  ],1.5966906298435664e-06,4345.908,0.9999795474341823
2004,6.4.2,2.c.1,pearson,two-sided,9,-0.18267305640236015,[-0.76  0.55],0.6380551101603783,0.448,0.07532553608529147
2005,6.4.2,14.1.1,pearson,two-sided,9,-0.8573120848145511,[-0.97 -0.45],0.0031336840469378146,16.7,0.9039373541754523
2006,6.4.2,1.1.1,pearson,two-sided,9,0.9775150781762539,[0.89 1.  ],5.490660600480179e-06,1776.479,0.9998751785083351
2007,6.4.2,12.c.1,pearson,two-sided,9,-0.6603062493003471,[-0.92  0.01],0.05290517021902086,2.089,0.5297249631448766
2008,6.4.2,11.b.1,pearson,two-sided,9,-0.6306146406647157,[-0.91  0.06],0.0686341424492711,1.736,0.47821151048944005
2009,6.4.2,2.2.2,pearson,two-sided,9,0.9809622808998276,[0.91 1.  ],3.0769708857061685e-06,2703.408,0.9999453837997012
2010,6.4.2,9.5.2,pearson,two-sided,9,0.9720136897247702,[0.87 0.99],1.1748176735428365e-05,1022.065,0.9996509333442868
2011,6.4.2,3.4.1,pearson,two-sided,9,-0.9769440004676235,[-1.   -0.89],5.991085171184633e-06,1667.49,0.9998590925520932
2012,6.4.2,15.5.1,pearson,two-sided,9,-0.9807790132818869,[-1.   -0.91],3.1813257877130997e-06,2638.875,0.9999426620379175
2013,6.4.2,8.3.1,pearson,two-sided,9,-0.982077113893409,[-1.   -0.91],2.49386447241886e-06,3147.669,0.9999599127042673
2014,6.4.2,1.5.4,pearson,two-sided,9,0.4934213405079948,[-0.25  0.87],0.17707084965769226,0.909,0.2846350544873377
2015,6.4.2,8.1.1,pearson,two-sided,9,0.6426747960696733,[-0.04  0.92],0.06193343203496348,1.867,0.4987465223355531
2016,6.4.2,3.6.1,pearson,two-sided,9,0.9769440004676238,[0.89 1.  ],5.991085171184433e-06,1667.49,0.9998590925520932
2017,6.4.2,16.6.1,pearson,two-sided,9,0.5778178683540184,[-0.14  0.9 ],0.10320637904983729,1.305,0.39493640092344945
2018,6.4.2,11.b.2,pearson,two-sided,9,0.4934213405079948,[-0.25  0.87],0.17707084965769226,0.909,0.2846350544873377
2019,6.4.2,2.2.1,pearson,two-sided,9,-0.92722186384419,[-0.98 -0.68],0.0003187159621533173,90.942,0.985549185778447
2020,6.4.2,9.5.1,pearson,two-sided,9,0.9885966238646805,[0.94 1.  ],5.156195734821583e-07,9827.632,0.9999966450511693
2021,6.4.2,1.3.1,pearson,two-sided,9,-0.9694152033339178,[-0.99 -0.86],1.5989007799494475e-05,816.589,0.9994801477750043
2022,6.4.2,12.a.1,pearson,two-sided,9,0.9530943150982336,[0.79 0.99],7.028343243432696e-05,276.668,0.9969570869513518
2023,6.4.2,7.a.1,pearson,two-sided,9,-0.8391548545803902,[-0.97 -0.4 ],0.004677598053590795,12.4,0.8734399214802462
2024,6.4.2,17.17.1,pearson,two-sided,9,-0.4919180460864794,[-0.87  0.26],0.17859915609230145,0.903,0.28291775461996377
2025,6.4.2,3.4.2,pearson,two-sided,9,0.9769440004676235,[0.89 1.  ],5.991085171184633e-06,1667.49,0.9998590925520932
2026,6.4.2,1.5.3,pearson,two-sided,9,-0.6306146406647157,[-0.91  0.06],0.0686341424492711,1.736,0.47821151048944005
2027,6.4.2,14.7.1,pearson,two-sided,9,0.2845238924847996,[-0.47  0.8 ],0.4580645984899511,0.519,0.11637552166641636
2028,6.4.2,17.13.1,pearson,two-sided,9,-0.9169365851273167,[-0.98 -0.65],0.0005010344502215619,65.092,0.9780371862599418
2029,6.4.2,3.2.1,pearson,two-sided,9,0.9808335153446811,[0.91 1.  ],3.150032777101085e-06,2657.84,0.9999434818332796
2030,6.4.2,1.5.2,pearson,two-sided,9,0.1947162445598235,[-0.54  0.76],0.6156474715054956,0.455,0.0790794641637622
2031,6.4.2,9.1.2,pearson,two-sided,9,-0.9267665927201642,[-0.98 -0.68],0.0003256008447879294,89.517,0.9852533356625587
2032,6.4.2,5.b.1,pearson,two-sided,9,0.9723532500785733,[0.87 0.99],1.1260555749468857e-05,1054.087,0.9996698149799453
2033,6.4.2,15.1.1,pearson,two-sided,9,0.9577010392728689,[0.81 0.99],4.916933991921435e-05,359.466,0.9979690959038021
2034,6.4.2,16.2.2,pearson,two-sided,9,0.910547384181331,[0.62 0.98],0.0006452462385287215,53.976,0.9725061507350659
2035,6.4.2,3.2.2,pearson,two-sided,9,0.9800800701960791,[0.91 1.  ],3.602494979184304e-06,2411.54,0.9999313417194323
2036,6.4.2,17.4.1,pearson,two-sided,9,-0.5068216375317489,[-0.88  0.24],0.1637778868449831,0.956,0.30031488295527714
2037,6.4.2,1.5.1,pearson,two-sided,9,-0.36110139275042197,[-0.83  0.4 ],0.3396885590241971,0.609,0.16307395540640507
2038,6.4.2,3.3.5,pearson,two-sided,9,0.9761719551439904,[0.89 1.  ],6.718036229189105e-06,1534.433,0.999834997221794
2039,6.4.2,2.1.2,pearson,two-sided,9,0.1342538339501789,[-0.58  0.73],0.7305750736450911,0.428,0.06291267364810835
2040,6.4.2,15.6.1,pearson,two-sided,9,0.9809318897553885,[0.91 1.  ],3.094105055509328e-06,2692.556,0.9999449392880186
2041,6.4.2,17.3.1,pearson,two-sided,9,-0.010704830530566464,[-0.67  0.66],0.9781943807261914,0.406,0.048937111000519645
2042,6.4.2,1.2.1,pearson,two-sided,9,-0.9769440004676175,[-1.   -0.89],5.99108517119005e-06,1667.49,0.9998590925520929
2043,6.4.2,9.4.1,pearson,two-sided,9,0.9878542945713112,[0.94 1.  ],6.425059632956985e-07,8385.933,0.9999951751664898
2044,6.4.2,7.b.1,pearson,two-sided,9,0.9530943150982336,[0.79 0.99],7.028343243432696e-05,276.668,0.9969570869513518
2045,6.4.2,12.b.1,pearson,two-sided,9,-0.8928560176054476,[-0.98 -0.56],0.00119205245845981,34.241,0.9538945040824186
2046,6.4.2,2.1.1,pearson,two-sided,9,0.9543982058212087,[0.79 0.99],6.376176694051954e-05,297.145,0.9972708670360352
2047,6.4.2,17.1.1,pearson,two-sided,9,0.9835729437577005,[0.92 1.  ],1.840940031680318e-06,3920.842,0.9999745836963415
2048,6.4.2,8.2.1,pearson,two-sided,9,0.5757628134236311,[-0.14  0.9 ],0.10472930092605565,1.292,0.39191802852523444
2049,6.4.2,17.3.2,pearson,two-sided,9,-0.49102100934681736,[-0.87  0.26],0.17951467800672335,0.9,0.281896995898656
2050,6.4.2,10.c.1,pearson,two-sided,9,-0.926175059785281,[-0.98 -0.68],0.00033470140603165304,87.713,0.9848638589174753
2051,6.4.2,3.3.3,pearson,two-sided,9,0.9568382844959897,[0.8  0.99],5.2724921281617826e-05,341.549,0.9977997011576327
2052,6.4.2,2.5.1,pearson,two-sided,9,0.9279723291450874,[0.69 0.99],0.0003075910210334205,93.359,0.9860294433726322
2053,6.4.2,1.4.1,pearson,two-sided,9,0.9744830453393027,[0.88 0.99],8.523429786997325e-06,1290.74,0.9997720001159811
2054,6.4.2,3.3.2,pearson,two-sided,9,-0.9792952056605737,[-1.  -0.9],4.121074553595768e-06,2187.538,0.9999167311142815
2055,6.4.2,16.3.2,pearson,two-sided,9,-0.9769440004676226,[-1.   -0.89],5.991085171185436e-06,1667.49,0.999859092552093
2056,6.4.2,2.5.2,pearson,two-sided,9,-0.8595481001996479,[-0.97 -0.46],0.0029719466087006516,17.371,0.9074936824942075
2057,6.4.2,15.2.1,pearson,two-sided,9,0.8124280604067331,[0.32 0.96],0.007792042709600417,8.49,0.8244650813224292
2058,6.6.1,3.8.1,pearson,two-sided,9,0.9887898619676505,[0.95 1.  ],4.857721421667644e-07,1.026e+04,0.9999969626101362
2059,6.6.1,10.5.1,pearson,two-sided,9,-0.8660327842249282,[-0.97 -0.48],0.002535526256854357,19.547,0.9175270417043001
2060,6.6.1,6.4.1,pearson,two-sided,9,0.997876512426866,[0.99 1.  ],1.4498201658024188e-09,6.658e+05,0.9999999999745747
2061,6.6.1,10.7.3,pearson,two-sided,9,0.017642208254455005,[-0.65  0.67],0.9640689091344875,0.407,0.049087574482408664
2062,6.6.1,11.1.1,pearson,two-sided,9,-0.9456043022277159,[-0.99 -0.76],0.00011717064119228272,190.098,0.9947032138491626
2063,6.6.1,2.c.1,pearson,two-sided,9,0.259998469928397,[-0.49  0.79],0.49927259351385794,0.498,0.1044657999424298
2064,6.6.1,14.1.1,pearson,two-sided,9,0.8844049825395349,[0.53 0.98],0.0015416258321850238,28.29,0.9434136550302363
2065,6.6.1,1.1.1,pearson,two-sided,9,-0.9557322167398741,[-0.99 -0.8 ],5.7544426924843036e-05,320.35,0.9975692327247391
2066,6.6.1,12.c.1,pearson,two-sided,9,0.7745945444318658,[0.23 0.95],0.014246191074573993,5.433,0.7504349151937121
2067,6.6.1,11.b.1,pearson,two-sided,9,0.6763723320186807,[0.02 0.92],0.045450196592446326,2.329,0.5588888200162666
2068,6.6.1,2.2.2,pearson,two-sided,9,-0.9810615386417401,[-1.   -0.91],3.0214805668234874e-06,2739.281,0.9999468168689635
2069,6.6.1,9.5.2,pearson,two-sided,9,-0.9843394687399015,[-1.   -0.92],1.5585788450090673e-06,4422.477,0.999980292455147
2070,6.6.1,3.4.1,pearson,two-sided,9,0.9887898619676505,[0.95 1.  ],4.857721421667644e-07,1.026e+04,0.9999969626101362
2071,6.6.1,15.5.1,pearson,two-sided,9,0.9837508883396371,[0.92 1.  ],1.7723920540456552e-06,4029.932,0.9999760086646463
2072,6.6.1,8.3.1,pearson,two-sided,9,0.9805397380630025,[0.91 1.  ],3.3213291871302546e-06,2557.809,0.9999389572598325
2073,6.6.1,1.5.4,pearson,two-sided,9,-0.41910317844377676,[-0.85  0.34],0.26151403438000786,0.71,0.2093359014961593
2074,6.6.1,8.1.1,pearson,two-sided,9,-0.409044843045602,[-0.84  0.35],0.2743178461624274,0.69,0.20057375868098118
2075,6.6.1,3.6.1,pearson,two-sided,9,-0.9887898619676503,[-1.   -0.95],4.85772142166798e-07,1.026e+04,0.9999969626101362
2076,6.6.1,16.6.1,pearson,two-sided,9,-0.2723696703267161,[-0.79  0.48],0.4783005668523993,0.508,0.11030148694413729
2077,6.6.1,11.b.2,pearson,two-sided,9,-0.41910317844377676,[-0.85  0.34],0.26151403438000786,0.71,0.2093359014961593
2078,6.6.1,2.2.1,pearson,two-sided,9,0.9777076264949416,[0.89 1.  ],5.328853832546421e-06,1815.464,0.999880284619584
2079,6.6.1,9.5.1,pearson,two-sided,9,-0.9346847545596823,[-0.99 -0.71],0.00021987830405031757,119.599,0.9899159821625518
2080,6.6.1,1.3.1,pearson,two-sided,9,0.969297324065745,[0.86 0.99],1.6203856879014654e-05,808.685,0.999471229298037
2081,6.6.1,12.a.1,pearson,two-sided,9,-0.949116353140912,[-0.99 -0.77],9.308464478933819e-05,225.117,0.9958585790488261
2082,6.6.1,7.a.1,pearson,two-sided,9,0.9373155846628625,[0.72 0.99],0.00019090916545926024,132.724,0.9912404074398271
2083,6.6.1,17.17.1,pearson,two-sided,9,0.4903011178801762,[-0.26  0.87],0.1802513286728705,0.898,0.28107996193915075
2084,6.6.1,3.4.2,pearson,two-sided,9,-0.9887898619676505,[-1.   -0.95],4.857721421667644e-07,1.026e+04,0.9999969626101362
2085,6.6.1,1.5.3,pearson,two-sided,9,0.6763723320186807,[0.02 0.92],0.045450196592446326,2.329,0.5588888200162666
2086,6.6.1,14.7.1,pearson,two-sided,9,-0.45668354296005975,[-0.86  0.3 ],0.21655582438801138,0.798,0.24501480940617762
2087,6.6.1,17.13.1,pearson,two-sided,9,0.8278688868968758,[0.36 0.96],0.005861883394333056,10.487,0.8532517289535808
2088,6.6.1,3.2.1,pearson,two-sided,9,-0.9838997883008713,[-1.   -0.92],1.7164450446290724e-06,4124.496,0.9999771535795741
2089,6.6.1,1.5.2,pearson,two-sided,9,-0.3796331685053278,[-0.83  0.38],0.3135826407342806,0.638,0.17675743480933842
2090,6.6.1,9.1.2,pearson,two-sided,9,0.9811138159905909,[0.91 1.  ],2.9925427626779114e-06,2758.442,0.9999475602132784
2091,6.6.1,5.b.1,pearson,two-sided,9,-0.9668974111461086,[-0.99 -0.85],2.1037466095177416e-05,668.523,0.9992654432809441
2092,6.6.1,15.1.1,pearson,two-sided,9,-0.9860623066745495,[-1.   -0.93],1.0382586040555379e-06,5931.059,0.9999895451400685
2093,6.6.1,16.2.2,pearson,two-sided,9,-0.93339050468644,[-0.99 -0.71],0.00023520591082621935,113.801,0.9892235929725245
2094,6.6.1,3.2.2,pearson,two-sided,9,-0.9844795700337201,[-1.   -0.93],1.5105276052744485e-06,4523.73,0.9999812197965467
2095,6.6.1,17.4.1,pearson,two-sided,9,0.3767810784244897,[-0.38  0.83],0.31753260796111255,0.633,0.17458656762315655
2096,6.6.1,1.5.1,pearson,two-sided,9,0.5493588112204028,[-0.18  0.89],0.12550818866314264,1.142,0.35463156088939046
2097,6.6.1,3.3.5,pearson,two-sided,9,-0.9033755529926843,[-0.98 -0.6 ],0.000839116201623749,44.428,0.9655300709217771
2098,6.6.1,2.1.2,pearson,two-sided,9,-0.136758914667294,[-0.73  0.58],0.7257028220206652,0.429,0.06345329873111175
2099,6.6.1,15.6.1,pearson,two-sided,9,-0.9806640061289504,[-1.   -0.91],3.24808303001571e-06,2599.47,0.9999409029871786
2100,6.6.1,17.3.1,pearson,two-sided,9,-0.22790792971355095,[-0.77  0.51],0.5553397682823031,0.474,0.0908884699075126
2101,6.6.1,1.2.1,pearson,two-sided,9,0.9887898619676544,[0.95 1.  ],4.85772142166177e-07,1.026e+04,0.9999969626101363
2102,6.6.1,9.4.1,pearson,two-sided,9,-0.9631265151151116,[-0.99 -0.83],3.0574813977854434e-05,508.831,0.9988391561088226
2103,6.6.1,7.b.1,pearson,two-sided,9,-0.949116353140912,[-0.99 -0.77],9.308464478933819e-05,225.117,0.9958585790488261
2104,6.6.1,12.b.1,pearson,two-sided,9,0.9076268226334689,[0.61 0.98],0.0007199226826585604,49.77,0.9697618178328754
2105,6.6.1,2.1.1,pearson,two-sided,9,-0.8673460143192006,[-0.97 -0.48],0.0024528810168117465,20.035,0.9195058689872354
2106,6.6.1,17.1.1,pearson,two-sided,9,-0.976530810891038,[-1.   -0.89],6.3727813818004405e-06,1594.365,0.99984654289129
2107,6.6.1,8.2.1,pearson,two-sided,9,-0.7058782151156322,[-0.93 -0.08],0.033589863513958144,2.898,0.6145124210751656
2108,6.6.1,17.3.2,pearson,two-sided,9,0.4169181008141527,[-0.34  0.85],0.26426815602079784,0.706,0.20740492271485658
2109,6.6.1,10.c.1,pearson,two-sided,9,0.8965442811078311,[0.57 0.98],0.0010584419139710772,37.399,0.9581580285644308
2110,6.6.1,3.3.3,pearson,two-sided,9,-0.9517038321828672,[-0.99 -0.78],7.77429197683389e-05,256.935,0.9965976814956077
2111,6.6.1,2.5.1,pearson,two-sided,9,-0.8511267635708375,[-0.97 -0.43],0.003612463186962497,15.025,0.8938586004916239
2112,6.6.1,1.4.1,pearson,two-sided,9,-0.9852358030586323,[-1.   -0.93],1.2691735066322723e-06,5130.22,0.9999856634549831
2113,6.6.1,3.3.2,pearson,two-sided,9,0.9873271794368297,[0.94 1.  ],7.451273429032181e-07,7535.769,0.9999938567429889
2114,6.6.1,16.3.2,pearson,two-sided,9,0.9887898619676522,[0.95 1.  ],4.857721421665125e-07,1.026e+04,0.9999969626101363
2115,6.6.1,2.5.2,pearson,two-sided,9,0.9329009755228382,[0.71 0.99],0.000241194108107992,111.71,0.9889546461299922
2116,6.6.1,15.2.1,pearson,two-sided,9,-0.9056657499036895,[-0.98 -0.61],0.0007733241584213839,47.2,0.9678443479534191
2117,3.8.1,10.5.1,pearson,two-sided,9,-0.9267484796056469,[-0.98 -0.68],0.00032587690147190814,89.461,0.9852414948401669
2118,3.8.1,6.4.1,pearson,two-sided,9,0.9899130466509161,[0.95 1.  ],3.3607046587184615e-07,1.338e+04,0.9999983717146714
2119,3.8.1,10.7.3,pearson,two-sided,9,0.09966634402139603,[-0.6   0.72],0.798634603677437,0.418,0.05653086522871583
2120,3.8.1,11.1.1,pearson,two-sided,9,-0.9755695214106126,[-1.   -0.88],7.32720323777669e-06,1440.675,0.9998142087492932
2121,3.8.1,2.c.1,pearson,two-sided,9,0.21848779496529705,[-0.52  0.77],0.5722285339251613,0.468,0.0873131438979671
2122,3.8.1,14.1.1,pearson,two-sided,9,0.8757156462534557,[0.51 0.97],0.0019693218434649776,23.585,0.931668454616012
2123,3.8.1,1.1.1,pearson,two-sided,9,-0.9822997871164159,[-1.   -0.92],2.3876154375719702e-06,3248.448,0.9999624246789535
2124,3.8.1,12.c.1,pearson,two-sided,9,0.7568187244008081,[0.19 0.95],0.01823442608841144,4.53,0.7149299886194681
2125,3.8.1,11.b.1,pearson,two-sided,9,0.6454972243679007,[-0.03  0.92],0.060427420184429946,1.9,0.503630265829034
2126,3.8.1,2.2.2,pearson,two-sided,9,-0.997685026250976,[-1.   -0.99],1.9609676732367514e-09,5.364e+05,0.9999999999485182
2127,3.8.1,9.5.2,pearson,two-sided,9,-0.9949533333123537,[-1.   -0.98],2.9917164951658485e-08,7.611e+04,0.9999999816419547
2128,3.8.1,3.4.1,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
2129,3.8.1,15.5.1,pearson,two-sided,9,0.9992714076536109,[1. 1.],3.434990091760319e-11,9.677e+06,0.9999999999999983
2130,3.8.1,8.3.1,pearson,two-sided,9,0.9953910004525842,[0.98 1.  ],2.1787766095419398e-08,9.555e+04,0.9999999903074696
2131,3.8.1,1.5.4,pearson,two-sided,9,-0.44246566002276666,[-0.86  0.31],0.23302633731654038,0.763,0.23095799116740298
2132,3.8.1,8.1.1,pearson,two-sided,9,-0.5186501228216874,[-0.88  0.22],0.15253755094769073,1.002,0.3147182633312448
2133,3.8.1,3.6.1,pearson,two-sided,9,-0.9999999999999998,[-1. -1.],5.371280530680625e-55,1.89e+38,1.0
2134,3.8.1,16.6.1,pearson,two-sided,9,-0.4039941257426978,[-0.84  0.36],0.28086816718590935,0.68,0.19629470818594474
2135,3.8.1,11.b.2,pearson,two-sided,9,-0.44246566002276666,[-0.86  0.31],0.23302633731654038,0.763,0.23095799116740298
2136,3.8.1,2.2.1,pearson,two-sided,9,0.9703682442484404,[0.86 0.99],1.4325492486254505e-05,884.632,0.9995484043388033
2137,3.8.1,9.5.1,pearson,two-sided,9,-0.9684220639988814,[-0.99 -0.85],1.7863681175265975e-05,753.2,0.9994016155472548
2138,3.8.1,1.3.1,pearson,two-sided,9,0.988487967555966,[0.94 1.  ],5.329644870211253e-07,9595.995,0.9999964553724016
2139,3.8.1,12.a.1,pearson,two-sided,9,-0.9682829840462285,[-0.99 -0.85],1.8138091708007448e-05,744.875,0.9993899922007846
2140,3.8.1,7.a.1,pearson,two-sided,9,0.9171907076290089,[0.65 0.98],0.0004958161694582158,65.599,0.9782435914468999
2141,3.8.1,17.17.1,pearson,two-sided,9,0.5091118809071726,[-0.23  0.88],0.16156541733256077,0.965,0.30306219320897376
2142,3.8.1,3.4.2,pearson,two-sided,9,-1.0,"[-1.0, -1.0]",0.0,inf,1.0
2143,3.8.1,1.5.3,pearson,two-sided,9,0.6454972243679007,[-0.03  0.92],0.060427420184429946,1.9,0.503630265829034
2144,3.8.1,14.7.1,pearson,two-sided,9,-0.39907638352063063,[-0.84  0.36],0.28732324160208533,0.671,0.19220478751001271
2145,3.8.1,17.13.1,pearson,two-sided,9,0.8780401836207473,[0.51 0.97],0.0018477548712443484,24.729,0.9349020120030233
2146,3.8.1,3.2.1,pearson,two-sided,9,-0.999381011361173,[-1. -1.],1.9416235620120245e-11,1.455e+07,0.9999999999999997
2147,3.8.1,1.5.2,pearson,two-sided,9,-0.32286959196252235,[-0.81  0.43],0.39674738517201075,0.559,0.1378664292636535
2148,3.8.1,9.1.2,pearson,two-sided,9,0.9740592741533711,[0.88 0.99],9.025479434736534e-06,1238.138,0.9997537970485945
2149,3.8.1,5.b.1,pearson,two-sided,9,-0.9875803689386081,[-1.   -0.94],6.944833207359871e-07,7928.327,0.9999945210329889
2150,3.8.1,15.1.1,pearson,two-sided,9,-0.9913256939298493,[-1.   -0.96],1.9846794719615686e-07,1.955e+04,0.9999993501781987
2151,3.8.1,16.2.2,pearson,two-sided,9,-0.9330658930586635,[-0.99 -0.71],0.00023916491651779313,112.409,0.9890456854450738
2152,3.8.1,3.2.2,pearson,two-sided,9,-0.9993584885712888,[-1. -1.],2.2002981905259283e-11,1.331e+07,0.9999999999999996
2153,3.8.1,17.4.1,pearson,two-sided,9,0.42782354605278855,[-0.33  0.85],0.25067488958569484,0.729,0.2171961794998443
2154,3.8.1,1.5.1,pearson,two-sided,9,0.500471851150984,[-0.25  0.87],0.17000276772340409,0.933,0.29280121418852867
2155,3.8.1,3.3.5,pearson,two-sided,9,-0.9514287535718563,[-0.99 -0.78],7.928219571327335e-05,253.265,0.9965234925986238
2156,3.8.1,2.1.2,pearson,two-sided,9,-0.14812341491973685,[-0.74  0.57],0.7037083429568454,0.433,0.06604229011488957
2157,3.8.1,15.6.1,pearson,two-sided,9,-0.9934282906715551,[-1.   -0.97],7.527195665216185e-08,3.924e+04,0.9999998898874998
2158,3.8.1,17.3.1,pearson,two-sided,9,-0.12776174298219647,[-0.73  0.59],0.7432403514527932,0.426,0.061561595780002205
2159,3.8.1,1.2.1,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
2160,3.8.1,9.4.1,pearson,two-sided,9,-0.9902604089395504,[-1.   -0.95],2.9737881291353976e-07,1.461e+04,0.9999986807427629
2161,3.8.1,7.b.1,pearson,two-sided,9,-0.9682829840462285,[-0.99 -0.85],1.8138091708007448e-05,744.875,0.9993899922007846
2162,3.8.1,12.b.1,pearson,two-sided,9,0.9154473123053903,[0.64 0.98],0.0005323914565606866,62.233,0.9768065485841219
2163,3.8.1,2.1.1,pearson,two-sided,9,-0.9255608593376521,[-0.98 -0.68],0.00034433804196689504,85.893,0.9844533815123783
2164,3.8.1,17.1.1,pearson,two-sided,9,-0.9963405393787212,[-1.   -0.98],9.726367352686965e-09,1.703e+05,0.9999999981898815
2165,3.8.1,8.2.1,pearson,two-sided,9,-0.644230142333674,[-0.92  0.03],0.06110062561696528,1.885,0.5014341791973239
2166,3.8.1,17.3.2,pearson,two-sided,9,0.458515635143649,[-0.3   0.86],0.21448151772703375,0.803,0.2468768642665772
2167,3.8.1,10.c.1,pearson,two-sided,9,0.9147493254099861,[0.64 0.98],0.0005475497287042055,60.953,0.9762174554731856
2168,3.8.1,3.3.3,pearson,two-sided,9,-0.9740101170042275,[-0.99 -0.88],9.085043937765907e-06,1232.23,0.999751619756812
2169,3.8.1,2.5.1,pearson,two-sided,9,-0.9010082354279991,[-0.98 -0.59],0.0009111261669750828,41.797,0.9630540604570615
2170,3.8.1,1.4.1,pearson,two-sided,9,-0.9965320644298818,[-1.   -0.98],8.059728952092302e-09,1.949e+05,0.999999998789179
2171,3.8.1,3.3.2,pearson,two-sided,9,0.99951551029625,[1. 1.],8.238125311116339e-12,2.685e+07,1.0
2172,3.8.1,16.3.2,pearson,two-sided,9,1.0,"[1.0, 1.0]",0.0,inf,1.0
